hh,mm,ss,ms,time_s,Weight_g,MCwb,MCdb,Drying_rate
6.0,2.0,5.0,928134.0,48870.0,62.67999999999995,0.11164235548352218,1.1164235548352217,0.00016131729988059707
6.0,2.0,35.0,927604.0,48900.0,62.620000000000005,0.11143976229065364,1.1143976229065362,0.00016125976231274973
6.0,3.0,5.0,928531.0,48930.0,62.57999999999993,0.11130470016207424,1.1130470016207423,0.00016118849373348163
6.0,3.0,35.0,930642.0,48960.0,62.57999999999993,0.11130470016207424,1.1130470016207423,0.00016108972627408612
6.0,4.0,5.0,932224.0,48990.0,62.51999999999998,0.1111021069692057,1.1110210696920568,0.00016103243376827805
6.0,4.0,35.0,932661.0,49020.0,62.5,0.11103457590491618,1.1103457590491617,0.0001609476589341256
6.0,5.0,5.0,934362.0,49050.0,62.45999999999992,0.11089951377633678,1.1089951377633678,0.00016087675560115457
6.0,5.0,35.0,937483.0,49080.0,62.39999999999998,0.11069692058346824,1.1069692058346823,0.00016081969833262668
6.0,6.0,5.0,939313.0,49110.0,62.360000000000014,0.11056185845488922,1.1056185845488922,0.00016074895979334365
6.0,6.0,35.0,938379.0,49140.0,62.319999999999936,0.1104267963263098,1.104267963263098,0.00016067830762590357
6.0,7.0,5.0,939211.0,49170.0,62.25999999999999,0.11022420313344128,1.1022420313344126,0.0001606214758728002
6.0,7.0,35.0,941608.0,49200.0,62.22000000000003,0.11008914100486225,1.1008914100486225,0.00016055098760063774
6.0,8.0,5.0,943414.0,49230.0,62.17999999999995,0.10995407887628285,1.0995407887628283,0.00016048058523739938
6.0,8.0,35.0,943908.0,49260.0,62.15999999999997,0.10988654781199333,1.0988654781199332,0.00016039655951847472
6.0,9.0,5.0,945844.0,49290.0,62.10000000000002,0.1096839546191248,1.096839546191248,0.00016034003761024044
6.0,9.0,35.0,945421.0,49320.0,62.10000000000002,0.1096839546191248,1.096839546191248,0.00016024250717373785
6.0,10.0,5.0,946723.0,49350.0,62.059999999999945,0.10954889249054539,1.0954889249054538,0.00016017246352775167
6.0,10.0,35.0,947255.0,49380.0,62.01999999999998,0.10941383036196636,1.0941383036196637,0.00016010250498947623
6.0,11.0,5.0,949748.0,49410.0,61.98000000000002,0.10927876823338735,1.0927876823338734,0.0001600326314038884
6.0,11.0,35.0,949263.0,49440.0,61.93999999999994,0.10914370610480793,1.0914370610480792,0.00015996284261634143
6.0,12.0,5.0,950646.0,49470.0,61.879999999999995,0.1089411129119394,1.089411129119394,0.0001599067893850941
6.0,12.0,35.0,950738.0,49500.0,61.860000000000014,0.10887358184764989,1.0887358184764988,0.00015982351881865657
6.0,13.0,5.0,951348.0,49530.0,61.819999999999936,0.10873851971907048,1.0873851971907047,0.0001597539835010962
6.0,13.0,35.0,955070.0,49560.0,61.77999999999997,0.10860345759049146,1.0860345759049146,0.0001596845323667289
6.0,14.0,5.0,954209.0,49590.0,61.72000000000003,0.10840086439762292,1.084008643976229,0.0001596287831422418
6.0,14.0,35.0,956769.0,49620.0,61.69999999999993,0.10833333333333303,1.0833333333333302,0.00015954588203681314
6.0,15.0,5.0,957411.0,49650.0,61.65999999999997,0.108198271204754,1.08198271204754,0.00015947668253680683
6.0,15.0,35.0,958059.0,49680.0,61.620000000000005,0.10806320907617498,1.0806320907617497,0.00015940756661107588
6.0,16.0,5.0,958487.0,49710.0,61.57999999999993,0.10792814694759559,1.0792814694759558,0.00015933853410830907
6.0,16.0,35.0,960538.0,49740.0,61.539999999999964,0.10779308481901656,1.0779308481901655,0.00015926958487755998
6.0,17.0,5.0,962154.0,49770.0,61.5,0.10765802269043753,1.0765802269043754,0.0001592007187682464
6.0,17.0,35.0,962004.0,49800.0,61.48000000000002,0.10759049162614802,1.0759049162614802,0.00015911837517547226
6.0,18.0,5.0,962976.0,49830.0,61.45999999999992,0.10752296056185813,1.0752296056185813,0.00015903613073211755
6.0,18.0,35.0,964042.0,49860.0,61.43999999999994,0.10745542949756862,1.074554294975686,0.00015895398525921206
6.0,19.0,5.0,966416.0,49890.0,61.379999999999995,0.10725283630470009,1.0725283630470008,0.00015889901056229702
6.0,19.0,35.0,967278.0,49920.0,61.33999999999992,0.10711777417612067,1.0711777417612067,0.00015883057408330915
6.0,20.0,5.0,967904.0,49950.0,61.319999999999936,0.10705024311183116,1.0705024311183116,0.00015874870007771146
6.0,20.0,35.0,968933.0,49980.0,61.25999999999999,0.10684764991896263,1.0684764991896263,0.00015869394759524558
6.0,21.0,5.0,971001.0,50010.0,61.24000000000001,0.10678011885467312,1.0678011885467311,0.00015861225377830968
6.0,21.0,35.0,970677.0,50040.0,61.19999999999993,0.10664505672609371,1.066450567260937,0.00015854415333211555
6.0,22.0,5.0,972413.0,50070.0,61.139999999999986,0.10644246353322517,1.0644246353322517,0.000158489621822803
6.0,22.0,35.0,971966.0,50100.0,61.139999999999986,0.10644246353322517,1.0644246353322517,0.00015839471785763967
6.0,23.0,5.0,973302.0,50130.0,61.120000000000005,0.10637493246893566,1.0637493246893566,0.0001583133986696717
6.0,23.0,35.0,975032.0,50160.0,61.039999999999964,0.10610480821177723,1.0610480821177721,0.00015827256614597742
6.0,24.0,5.0,976693.0,50190.0,61.01999999999998,0.10603727714748772,1.0603727714748772,0.0001581914171851987
6.0,24.0,35.0,975871.0,50220.0,60.95999999999992,0.1058346839546188,1.058346839546188,0.00015813725926829572
6.0,25.0,5.0,977920.0,50250.0,60.95999999999992,0.1058346839546188,1.058346839546188,0.00015804284896425496
6.0,25.0,35.0,978809.0,50280.0,60.879999999999995,0.10556455969746076,1.0556455969746075,0.000158002275318723
6.0,26.0,5.0,977306.0,50310.0,60.860000000000014,0.10549702863317124,1.0549702863317123,0.000157921481090604
6.0,26.0,35.0,981283.0,50340.0,60.819999999999936,0.10536196650459183,1.0536196650459182,0.0001578541981516504
6.0,27.0,5.0,981294.0,50370.0,60.77999999999997,0.10522690437601281,1.052269043760128,0.0001577869953591398
6.0,27.0,35.0,984041.0,50400.0,60.74000000000001,0.10509184224743379,1.0509184224743378,0.0001577198725699536
6.0,28.0,5.0,985608.0,50430.0,60.72000000000003,0.10502431118314427,1.0502431118314426,0.00015763943859148437
6.0,28.0,35.0,987324.0,50460.0,60.67999999999995,0.10488924905456487,1.0488924905456487,0.0001575724833423375
6.0,29.0,5.0,987005.0,50490.0,60.639999999999986,0.10475418692598584,1.0475418692598584,0.0001575056076597374
6.0,29.0,35.0,987309.0,50520.0,60.60000000000002,0.10461912479740682,1.046191247974068,0.00015743881140193846
6.0,30.0,5.0,988815.0,50550.0,60.559999999999945,0.10448406266882741,1.0448406266882742,0.00015737209442753165
6.0,30.0,35.0,990244.0,50580.0,60.51999999999998,0.10434900054024839,1.0434900054024838,0.00015730545659544318
6.0,31.0,5.0,990374.0,50610.0,60.48000000000002,0.10421393841166937,1.0421393841166935,0.00015723889776493393
6.0,31.0,35.0,991447.0,50640.0,60.45999999999992,0.10414640734737947,1.0414640734737945,0.00015715908227737372
6.0,32.0,5.0,991754.0,50670.0,60.41999999999996,0.10401134521880044,1.0401134521880044,0.0001570926889246496
6.0,32.0,35.0,992302.0,50700.0,60.39999999999998,0.10394381415451094,1.0394381415451093,0.0001570130544073943
6.0,33.0,5.0,992622.0,50730.0,60.379999999999995,0.10387628309022143,1.038762830902214,0.00015693351407643967
6.0,33.0,35.0,994729.0,50760.0,60.319999999999936,0.1036736898973525,1.036736898973525,0.00015688067574914252
6.0,34.0,5.0,996009.0,50790.0,60.299999999999955,0.103606158833063,1.03606158833063,0.00015680130757372257
6.0,34.0,35.0,997486.0,50820.0,60.24000000000001,0.10340356564019446,1.0340356564019444,0.00015674860967331868
6.0,35.0,5.0,997172.0,50850.0,60.22000000000003,0.10333603457590494,1.0333603457590494,0.0001566694130627522
6.0,35.0,35.0,999349.0,50880.0,60.17999999999995,0.10320097244732554,1.0320097244732553,0.00015660358245925203
6.0,36.0,6.0,680.0,50910.0,60.15999999999997,0.10313344138303603,1.0313344138303602,0.00015652456464682065
6.0,36.0,36.0,3202.0,50940.0,60.10000000000002,0.10293084819016748,1.029308481901675,0.00015647215386922506
6.0,37.0,6.0,1721.0,50970.0,60.059999999999945,0.10279578606158808,1.0279578606158808,0.0001564065556088703
6.0,37.0,36.0,1202.0,51000.0,60.01999999999998,0.10266072393300905,1.0266072393300905,0.00015634103452293938
6.0,38.0,6.0,3935.0,51030.0,60.0,0.10259319286871955,1.0259319286871953,0.00015626235687463854
6.0,38.0,36.0,3478.0,51060.0,59.95999999999992,0.10245813074014014,1.0245813074014014,0.00015619699750486876
